-0.171759	-0.116785	-0.2232	0.669736	-0.913697	1.03003	0.383444	
-0.17234	-0.117392	-0.22387	0.67026	-0.913678	1.0299	0.383517	
-0.172919	-0.117997	-0.224542	0.670779	-0.913661	1.02978	0.383583	
-0.173496	-0.118601	-0.225214	0.671291	-0.913646	1.02966	0.383641	
-0.174073	-0.119203	-0.225887	0.671799	-0.913632	1.02954	0.383693	
-0.174647	-0.119803	-0.226561	0.672301	-0.91362	1.02942	0.383738	
-0.17522	-0.120401	-0.227236	0.672798	-0.913609	1.02931	0.383776	
-0.175792	-0.120998	-0.227912	0.673289	-0.9136	1.0292	0.383806	
-0.176361	-0.121592	-0.228589	0.673775	-0.913593	1.0291	0.38383	
-0.17693	-0.122185	-0.229266	0.674256	-0.913587	1.02899	0.383847	
-0.177496	-0.122776	-0.229944	0.674732	-0.913582	1.0289	0.383858	
-0.178062	-0.123366	-0.230623	0.675202	-0.913579	1.0288	0.383861	
-0.178625	-0.123953	-0.231303	0.675667	-0.913578	1.02871	0.383858	
-0.179186	-0.124539	-0.23198	0.676123	-0.913599	1.02862	0.383466	
-0.179727	-0.125123	-0.232635	0.676561	-0.913748	1.02853	0.382754	
-0.180256	-0.125706	-0.233276	0.676983	-0.913988	1.02844	0.381834	
-0.180775	-0.126286	-0.233908	0.677391	-0.914289	1.02835	0.380775	
-0.181288	-0.126863	-0.234534	0.677786	-0.914634	1.02827	0.379623	
-0.181796	-0.127438	-0.235157	0.67817	-0.915011	1.02819	0.378408	
-0.182301	-0.12801	-0.235778	0.678543	-0.915409	1.02813	0.37715	
-0.182802	-0.128579	-0.236398	0.678906	-0.915824	1.02806	0.375862	
-0.183301	-0.129146	-0.237019	0.679261	-0.91625	1.028	0.374555	
-0.183798	-0.129711	-0.237639	0.679608	-0.916685	1.02795	0.373233	
-0.184293	-0.130273	-0.23826	0.679948	-0.917126	1.0279	0.371901	
-0.184785	-0.130833	-0.238883	0.680282	-0.917572	1.02785	0.370562	
-0.185276	-0.131391	-0.239506	0.680608	-0.918021	1.02781	0.369219	
-0.185766	-0.131948	-0.24013	0.68093	-0.918473	1.02777	0.367871	
-0.186254	-0.132502	-0.240755	0.681245	-0.918927	1.02774	0.366521	
-0.18674	-0.133055	-0.241382	0.681555	-0.919382	1.02771	0.365169	
-0.187224	-0.133605	-0.242009	0.68186	-0.919839	1.02768	0.363816	
-0.187707	-0.134154	-0.242638	0.682161	-0.920296	1.02765	0.362461	
-0.188189	-0.134702	-0.243268	0.682456	-0.920754	1.02763	0.361105	
