0.880913	0.680862	0.867408	1.75541	0.588093	0.522617	0.342583	
0.875968	0.677198	0.863671	1.75286	0.588153	0.521251	0.341378	
0.871023	0.673533	0.859934	1.7503	0.588209	0.519892	0.340171	
0.866078	0.669867	0.856197	1.74773	0.58826	0.51854	0.338964	
0.861136	0.666199	0.852461	1.74516	0.588307	0.517196	0.337755	
0.856191	0.662529	0.848726	1.74258	0.58835	0.515861	0.336545	
0.851252	0.658858	0.84499	1.73999	0.588389	0.514531	0.335335	
0.846313	0.655186	0.841255	1.73739	0.588423	0.513208	0.334123	
0.841375	0.651512	0.837521	1.73479	0.588452	0.511893	0.33291	
0.836438	0.647836	0.833787	1.73217	0.588478	0.510584	0.331696	
0.831503	0.64416	0.830055	1.72956	0.588498	0.509283	0.330482	
0.82657	0.640479	0.826323	1.72693	0.588515	0.507989	0.329266	
0.821637	0.6368	0.822592	1.7243	0.588527	0.506702	0.32805	
0.816706	0.633121	0.818862	1.72166	0.588535	0.505422	0.326832	
0.811777	0.629438	0.815132	1.71901	0.588538	0.504149	0.325614	
0.806849	0.625758	0.811404	1.71636	0.588537	0.502883	0.324395	
0.801924	0.622076	0.807676	1.7137	0.588532	0.501623	0.323175	
0.796999	0.618393	0.80395	1.71103	0.588522	0.500371	0.321955	
0.792077	0.614709	0.800224	1.70836	0.588508	0.499125	0.320734	
0.787157	0.611023	0.7965	1.70567	0.58849	0.497886	0.319512	
0.782238	0.607338	0.792777	1.70299	0.588467	0.496653	0.318289	
0.777321	0.603651	0.789056	1.70029	0.58844	0.495427	0.317065	
0.772406	0.599963	0.785335	1.69759	0.588408	0.494208	0.315841	
0.767494	0.596274	0.781616	1.69488	0.588372	0.492995	0.314616	
0.762584	0.592584	0.777898	1.69217	0.588332	0.491789	0.313391	
0.757675	0.588895	0.774182	1.68944	0.588287	0.490589	0.312165	
0.75277	0.585206	0.770467	1.68671	0.588238	0.489396	0.310938	
0.747866	0.581516	0.766754	1.68398	0.588185	0.488209	0.309712	
0.742964	0.577824	0.763042	1.68124	0.588127	0.487029	0.308484	
0.738064	0.574133	0.759332	1.67849	0.588065	0.485854	0.307256	
0.733167	0.570444	0.755623	1.67573	0.587999	0.484686	0.306027	
0.728273	0.566754	0.751916	1.67297	0.587928	0.483525	0.304798	
0.723381	0.563062	0.748211	1.6702	0.587853	0.482369	0.303568	
0.718491	0.55937	0.744507	1.66743	0.587774	0.48122	0.302339	
0.713604	0.555678	0.740806	1.66465	0.587691	0.480077	0.301108	
0.708719	0.551988	0.737106	1.66186	0.587603	0.47894	0.299877	
0.703838	0.548301	0.733408	1.65907	0.587511	0.477808	0.298646	
0.698958	0.544609	0.729712	1.65627	0.587414	0.476683	0.297415	
0.694082	0.540918	0.726018	1.65347	0.587314	0.475564	0.296183	
0.689209	0.537225	0.722326	1.65065	0.587209	0.474451	0.294951	
0.684338	0.533541	0.718636	1.64784	0.5871	0.473344	0.293719	
0.67947	0.529849	0.714948	1.64501	0.586987	0.472242	0.292486	
0.674604	0.526156	0.711262	1.64219	0.586869	0.471147	0.291253	
0.669742	0.522467	0.707579	1.63934	0.586747	0.470057	0.29002	
0.664882	0.518778	0.703898	1.6365	0.586621	0.468974	0.288787	
0.660026	0.51509	0.700219	1.63365	0.586491	0.467896	0.287553	
0.655172	0.511402	0.696542	1.6308	0.586357	0.466823	0.28632	
0.650322	0.507712	0.692867	1.62794	0.586218	0.465756	0.285086	
0.645475	0.504025	0.689195	1.62509	0.586076	0.464695	0.283852	
0.640631	0.500337	0.685525	1.6222	0.585929	0.46364	0.282618	
0.63579	0.49665	0.681858	1.61933	0.585778	0.46259	0.281384	
0.630956	0.492967	0.678194	1.61643	0.585623	0.461545	0.28015	
0.625864	0.489285	0.674529	1.61355	0.585464	0.460516	0.278914	
0.621114	0.485601	0.670835	1.61065	0.585313	0.459489	0.277672	
0.616415	0.481929	0.667166	1.60776	0.585149	0.458469	0.276439	
0.611603	0.478248	0.663523	1.60485	0.584972	0.457437	0.275209	
0.606791	0.474565	0.65988	1.60196	0.584793	0.456414	0.273976	
0.602169	0.470885	0.656327	1.599	0.584611	0.455426	0.272743	
0.5973	0.467198	0.652683	1.59609	0.58442	0.454404	0.271516	
0.592453	0.46351	0.649093	1.59317	0.584229	0.453257	0.270279	
0.587364	0.459828	0.64541	1.59026	0.584044	0.452184	0.269045	
0.582343	0.456165	0.64169	1.58729	0.583867	0.451168	0.267798	
0.577619	0.452503	0.637984	1.58434	0.583691	0.450279	0.266555	
0.572931	0.448829	0.634321	1.58138	0.583493	0.449357	0.265321	
0.568257	0.445168	0.630752	1.57851	0.583279	0.448355	0.264086	
0.563751	0.441502	0.627035	1.57555	0.583057	0.447391	0.262848	
0.558909	0.43782	0.623476	1.57258	0.582823	0.446447	0.26164	
0.554089	0.434158	0.619891	1.56961	0.582595	0.445506	0.260416	
0.549338	0.430474	0.616292	1.56664	0.582371	0.444567	0.259186	
0.54453	0.426817	0.612696	1.56366	0.582141	0.443627	0.257956	
0.539736	0.423161	0.609093	1.56067	0.581911	0.44269	0.256724	
0.534955	0.419494	0.605488	1.55768	0.581678	0.441757	0.255492	
0.530182	0.415841	0.601883	1.55468	0.581442	0.440826	0.25426	
0.525416	0.41219	0.59828	1.55168	0.581202	0.439899	0.253029	
0.520655	0.408539	0.59468	1.54868	0.580958	0.438976	0.251798	
0.515901	0.404888	0.591084	1.54567	0.580711	0.438057	0.250568	
0.511151	0.40124	0.587491	1.54266	0.580459	0.437142	0.249339	
0.506435	0.397575	0.583902	1.5397	0.580203	0.436231	0.24811	
0.501686	0.393932	0.580321	1.53666	0.579942	0.435324	0.246882	
0.496902	0.390279	0.576743	1.53366	0.579678	0.434421	0.245658	
0.49218	0.386643	0.573158	1.53061	0.579413	0.433526	0.244427	
0.487159	0.383014	0.569583	1.52752	0.579148	0.432506	0.243182	
0.482539	0.379378	0.565959	1.52447	0.578894	0.431678	0.241954	
0.477946	0.375753	0.562376	1.52141	0.578615	0.430824	0.240732	
0.473257	0.37212	0.558822	1.51837	0.57833	0.429959	0.239513	
0.46856	0.368475	0.555273	1.51533	0.57804	0.429091	0.238293	
0.463867	0.36485	0.551727	1.51228	0.577748	0.428226	0.237071	
0.459175	0.361226	0.548184	1.50923	0.577454	0.427363	0.235849	
0.454484	0.357603	0.544643	1.50616	0.577157	0.426504	0.234628	
0.449795	0.353983	0.541105	1.5031	0.576857	0.425648	0.233407	
0.445109	0.350365	0.537569	1.50003	0.576554	0.424796	0.232186	
0.440426	0.346749	0.534036	1.49696	0.576248	0.423948	0.230966	
0.435747	0.343138	0.530506	1.49388	0.575939	0.423104	0.229746	
0.431073	0.339525	0.526979	1.4908	0.575626	0.422265	0.228527	
0.426402	0.335922	0.523456	1.48771	0.575311	0.421429	0.227309	
0.421736	0.332315	0.519937	1.48462	0.574992	0.420598	0.226092	
0.417074	0.328711	0.516421	1.48153	0.57467	0.41977	0.224875	
0.412416	0.32511	0.51291	1.47843	0.574345	0.418947	0.223659	
0.407763	0.321512	0.509402	1.47533	0.574017	0.418128	0.222444	
0.403114	0.317918	0.505898	1.47223	0.573685	0.417313	0.22123	
0.398469	0.314326	0.502398	1.46912	0.57335	0.416502	0.220016	
0.39383	0.310737	0.498903	1.46601	0.573012	0.415695	0.218804	
0.389194	0.307151	0.495412	1.4629	0.572671	0.414892	0.217592	
0.384563	0.303569	0.491924	1.45978	0.572326	0.414092	0.216382	
0.379937	0.299989	0.488442	1.45666	0.571979	0.413297	0.215172	
0.375316	0.296413	0.484963	1.45353	0.571628	0.412506	0.213963	
0.370699	0.29284	0.481489	1.4504	0.571275	0.411718	0.212755	
0.366087	0.28927	0.478019	1.44727	0.570918	0.410935	0.211548	
0.361478	0.2857	0.474554	1.44414	0.570558	0.410155	0.210342	
0.356876	0.282133	0.471093	1.441	0.570195	0.409379	0.209137	
0.352278	0.278575	0.467636	1.43786	0.56983	0.408607	0.207933	
0.347687	0.275013	0.464185	1.43472	0.569461	0.407838	0.20673	
0.343097	0.271463	0.460738	1.43157	0.569089	0.407073	0.205528	
0.338514	0.267913	0.457295	1.42842	0.568715	0.406312	0.204328	
0.333935	0.264369	0.453857	1.42527	0.568337	0.405554	0.203128	
0.32936	0.260828	0.450424	1.42212	0.567957	0.404801	0.201929	
0.324791	0.25729	0.446995	1.41896	0.567573	0.40405	0.200732	
0.320226	0.253756	0.443571	1.4158	0.567187	0.403304	0.199536	
0.315667	0.250224	0.440151	1.41264	0.566798	0.40256	0.19834	
0.311112	0.246697	0.436737	1.40947	0.566407	0.401821	0.197146	
0.306563	0.243173	0.433327	1.4063	0.566012	0.401085	0.195953	
0.302018	0.239653	0.429922	1.40313	0.565615	0.400352	0.194762	
0.297478	0.236136	0.426522	1.39996	0.565215	0.399622	0.193571	
0.292943	0.232624	0.423127	1.39679	0.564812	0.398897	0.192382	
0.288413	0.229115	0.419737	1.39361	0.564407	0.398174	0.191194	
0.283889	0.22561	0.416352	1.39043	0.563999	0.397455	0.190007	
0.279369	0.222109	0.412971	1.38725	0.563588	0.396739	0.188822	
0.274854	0.218612	0.409596	1.38406	0.563175	0.396026	0.187638	
0.270342	0.215141	0.406226	1.38087	0.562759	0.395318	0.186455	
0.265837	0.211633	0.402861	1.37768	0.562341	0.394612	0.185273	
0.261338	0.208147	0.3995	1.37449	0.56192	0.393909	0.184093	
0.256837	0.204673	0.396145	1.3713	0.561496	0.393209	0.182914	
0.25235	0.201194	0.392794	1.36811	0.56107	0.392513	0.181736	
0.247879	0.197714	0.38945	1.36491	0.560642	0.391819	0.18056	
0.24339	0.194181	0.386329	1.36186	0.560206	0.391115	0.179386	
0.23893	0.190694	0.382865	1.35861	0.559779	0.390457	0.178205	
0.234456	0.187237	0.37898	1.35518	0.559336	0.389796	0.177023	
0.229979	0.183808	0.375818	1.35201	0.558882	0.389078	0.175876	
0.225514	0.180406	0.372854	1.34929	0.558433	0.388379	0.174696	
0.22107	0.176965	0.369522	1.34598	0.557998	0.387714	0.173527	
0.216626	0.17352	0.366203	1.3427	0.557558	0.387047	0.172362	
0.212179	0.170102	0.362895	1.33943	0.557113	0.38638	0.171198	
0.207744	0.166669	0.359594	1.33618	0.556666	0.385714	0.170036	
0.203313	0.163241	0.356301	1.33293	0.556215	0.385051	0.168875	
0.19889	0.159834	0.353014	1.32969	0.555762	0.384391	0.167715	
0.194467	0.156404	0.349392	1.3265	0.555305	0.383454	0.166566	
0.190044	0.152993	0.346217	1.32326	0.554843	0.382882	0.165409	
0.185627	0.149596	0.343019	1.32002	0.554381	0.382288	0.164252	
0.181222	0.146188	0.339804	1.31679	0.553918	0.38168	0.163096	
0.176821	0.14279	0.336579	1.31355	0.553454	0.381062	0.161942	
0.172426	0.13939	0.333351	1.31032	0.552987	0.380438	0.16079	
0.168041	0.136013	0.330122	1.30709	0.552518	0.379812	0.15964	
0.163658	0.132655	0.326893	1.30386	0.552047	0.379183	0.158491	
0.15928	0.129262	0.323667	1.30063	0.551574	0.378553	0.157346	
0.15491	0.125879	0.320444	1.2974	0.551099	0.377924	0.156201	
0.150545	0.122469	0.317014	1.29478	0.550615	0.3773	0.155047	
0.146178	0.119111	0.31387	1.29139	0.550122	0.376661	0.153911	
0.141827	0.115753	0.310706	1.28804	0.549636	0.376033	0.152774	
0.137482	0.11241	0.307534	1.28472	0.549153	0.37541	0.151639	
0.133134	0.10906	0.304356	1.28142	0.548669	0.37479	0.150504	
0.128793	0.105716	0.301177	1.27814	0.548184	0.374174	0.149371	
0.124457	0.102376	0.297997	1.27487	0.547697	0.37356	0.148238	
0.12013	0.0990431	0.294822	1.2716	0.547208	0.372948	0.147108	
0.115807	0.0957155	0.29165	1.26835	0.546716	0.372338	0.145979	
0.111491	0.0923931	0.288483	1.26509	0.546222	0.37173	0.144852	
0.107182	0.0890789	0.285321	1.26184	0.545726	0.371123	0.143726	
0.102875	0.0857668	0.282164	1.2586	0.545227	0.370519	0.142603	
0.0985747	0.0824604	0.279013	1.25535	0.544727	0.369917	0.141481	
0.0942799	0.0791597	0.275867	1.25211	0.544224	0.369317	0.140361	
0.0899907	0.0758647	0.272727	1.24886	0.54372	0.368719	0.139243	
0.0856978	0.0725464	0.269577	1.24562	0.543211	0.368125	0.138127	
0.0814231	0.0692704	0.266453	1.24238	0.542704	0.367531	0.137012	
0.0771562	0.0659971	0.263334	1.23913	0.542195	0.366939	0.1359	
